"","vwretd","ewretd","spindx","sprtrn","USGG10YR","t30ret","spTurnover","spTransactionCosts","CompoundAnnualReturn","Min_monthly","Max_monthly","portStdDev_monthly","portVaR","portCVaR","growth_multiplier","wealth_index","peak_wealth_index","drawdown","drawdown_pct"
"2020-10-30",-0.0264683044625,-0.006164,3269.96,-0.027666,0.0077885,0.000073,0.023721785,0.0000593044625,0.100828080931989,-0.1221286318975,0.128821537305,0.0690340508971752,0.100016594349625,0.1221286318975,0.9735316955375,11967.6753389635,12781.4171019228,-813.741762959229,-0.0636660048310929
"2020-11-30",0.10932941753,0.146694,3621.63,0.107546,0.008563,0.000066,0.029832988,0.00007458247,0.178564345476952,-0.1221286318975,0.128821537305,0.074542929553551,0.100016594349625,0.1221286318975,1.10932941753,13276.0943129606,13276.0943129606,0,0
"2020-12-31",0.0415147360475,0.041983,3756.07,0.037121,0.0087605,0.00006,0.022905581,0.0000572639525,0.192029895532748,-0.1221286318975,0.128821537305,0.0748122268467535,0.100016594349625,0.1221286318975,1.0415147360475,13827.2478641049,13827.2478641049,0,0
"2021-01-29",-0.01011264412,-0.006385,3714.24,-0.011137,0.0098935,0.000046,0.024257648,0.00006064412,0.17993453080776,-0.1221286318975,0.128821537305,0.0750822243007115,0.100016594349625,0.1221286318975,0.98988735588,13687.4178272961,13827.2478641049,-139.830036808722,-0.01011264412
"2021-02-26",0.0260109385425,0.063438,3811.15,0.026091,0.012352,0.000045,0.037224583,0.0000930614575,0.318656579756869,-0.1221286318975,0.128821537305,0.0683895446961028,0.075972850067375,0.1221286318975,1.0260109385425,14043.4404112074,14043.4404112074,0,0
"2021-03-31",0.043257084035,0.057146,3972.89,0.042439,0.0157265,0.000027,0.022766386,0.000056915965,0.567083593595561,-0.03820902857,0.128821537305,0.0501818627413912,0.031751630310875,0.03820902857,1.043257084035,14650.9186932156,14650.9186932156,0,0
"2021-04-30",0.0538528316075,0.0471,4181.17,0.052425,0.0168315,0.000014,0.020467357,0.0000511683925,0.463008480879225,-0.03820902857,0.10932941753,0.0420199173437337,0.031751630310875,0.03820902857,1.0538528316075,15439.9121504965,15439.9121504965,0,0
"2021-05-28",0.0061590009225,0.019381,4204.11,0.005487,0.016101,0.000005,0.019599631,0.0000489990775,0.404922020750188,-0.03820902857,0.10932941753,0.0424061874274377,0.031751630310875,0.03820902857,1.0061590009225,15535.0065836747,15535.0065836747,0,0
"2021-06-30",0.02361818812,0.001193,4297.5,0.022214,0.0153115,0.000004,0.025524752,0.00006381188,0.409526456571234,-0.03820902857,0.10932941753,0.0423507386830819,0.031751630310875,0.03820902857,1.02361818812,15901.9152916134,15901.9152916134,0,0
"2021-07-30",0.02425170025,0.012336,4395.26,0.022748,0.0134515,0.000031,0.0213199,0.00005329975,0.366065281345453,-0.03820902857,0.10932941753,0.0414966562828123,0.031751630310875,0.03820902857,1.02425170025,16287.5637746665,16287.5637746665,0,0
"2021-08-31",0.03055174464,0.023357,4522.68,0.02899,0.0126555,0.000049,0.019302144,0.00004825536,0.313248533403445,-0.03820902857,0.10932941753,0.0390740162553737,0.031751630310875,0.03820902857,1.03055174464,16785.1772639178,16785.1772639178,0,0
"2021-09-30",-0.04613119064,-0.037591,4307.54,-0.047569,0.0139805,0.000033,0.022076256,0.00005519064,0.302431455650736,-0.04613119064,0.10932941753,0.0402629457080547,0.035316603242375,0.04613119064,0.95386880936,16010.8570516298,16785.1772639178,-774.320212287985,-0.04613119064
"2021-10-29",0.070430609015,0.052817,4605.38,0.069144,0.015197,0.000037,0.031756394,0.000079390985,0.432066878421225,-0.04613119064,0.10932941753,0.0391441871282955,0.026320990054,0.04613119064,1.070430609015,17138.5114646282,17138.5114646282,0,0
"2021-11-30",-0.0073304719575,-0.025723,4567,-0.008334,0.014982,0.000044,0.029788783,0.0000744719575,0.281467100631765,-0.04613119064,0.070430609015,0.0317214893960518,0.026320990054,0.04613119064,0.9926695280425,17012.8780869435,17138.5114646282,-125.63337768475,-0.00733047195750001
"2021-12-31",0.04342006455,0.063631,4766.18,0.043613,0.014772,0.000067,0.02597418,0.00006493545,0.283811393715044,-0.04613119064,0.070430609015,0.031836215670903,0.026320990054,0.04613119064,1.04342006455,17751.5783516598,17751.5783516598,0,0
"2022-01-31",-0.0523270815975,-0.04268,4515.55,-0.052585,0.016434,0.000044,0.033632639,0.0000840815975,0.229062360412455,-0.0523270815975,0.070430609015,0.0374789746132155,0.048919341570875,0.0523270815975,0.9476729184025,16822.6900627681,17751.5783516598,-928.888288891718,-0.0523270815975
"2022-02-28",-0.02936314359,-0.010156,4373.94,-0.031361,0.0180085,0.000028,0.028057436,0.00007014359,0.162729539255476,-0.0523270815975,0.070430609015,0.0397409722724843,0.048919341570875,0.0523270815975,0.97063685641,16328.722998885,17751.5783516598,-1422.85535277484,-0.0801537375769069
"2022-03-31",0.037858185795,0.027143,4530.41,0.035773,0.020815,0.00006,0.026725682,0.000066814205,0.156712366154861,-0.0523270815975,0.070430609015,0.0394009142750486,0.048919341570875,0.0523270815975,1.037858185795,16946.8988279719,17751.5783516598,-804.679523687966,-0.0453300268712571
"2022-04-29",-0.087667507375,-0.063196,4131.93,-0.087957,0.026358,0.000037,0.03660295,0.000091507375,0.00137917232191587,-0.087667507375,0.070430609015,0.0465626975988065,0.068230273197375,0.087667507375,0.912332492625,15461.2064499873,17751.5783516598,-2290.37190167257,-0.129023563781212
"2022-05-31",0.0003077451475,0.009982,4132.15,0.000053,0.0288885,0.000307,0.026501941,0.0000662548525,-0.00444428665389351,-0.087667507375,0.070430609015,0.046535790101981,0.068230273197375,0.087667507375,1.0003077451475,15465.9645612467,17751.5783516598,-2285.61379041309,-0.128755525009379
"2022-06-30",-0.0817594481275,-0.092875,3785.38,-0.08392,0.029285,0.000567,0.030579251,0.0000764481275,-0.10693299684161,-0.087667507375,0.070430609015,0.0514839822050747,0.084418074788875,0.087667507375,0.9182405518725,14201.4758339597,17751.5783516598,-3550.10251770009,-0.199987992468746
"2022-07-29",0.093690188695,0.087937,4130.29,0.091116,0.028308,0.000812,0.030324522,0.000075811305,-0.0463880909710236,-0.087667507375,0.093690188695,0.058834029263761,0.084418074788875,0.087667507375,1.093690188695,15532.0147845909,17751.5783516598,-2219.56356706893,-0.125034716524877
"2022-08-31",-0.040344325605,-0.033776,3955,-0.04244,0.0292065,0.001901,0.019730242,0.000049325605,-0.111991140250809,-0.087667507375,0.093690188695,0.0587882494773797,0.084418074788875,0.087667507375,0.959655674395,14905.3861228197,17751.5783516598,-2846.19222884013,-0.160334600814468
"2022-09-30",-0.09155857733,-0.092953,3585.62,-0.093396,0.035106,0.001929,0.025430932,0.00006357733,-0.154281989327884,-0.09155857733,0.093690188695,0.0627754777274887,0.08941848885475,0.09155857733,0.90844142267,13540.67017486,17751.5783516598,-4210.90817679983,-0.237213170197122
"2022-10-31",0.0801575829975,0.096627,3871.98,0.079863,0.039382,0.002327,0.036166801,0.0000904170025,-0.146596972646691,-0.09155857733,0.093690188695,0.0639884510786066,0.08941848885475,0.09155857733,1.0801575829975,14626.0575682431,17751.5783516598,-3125.52078341672,-0.176070021577798
"2022-11-30",0.054095583935,0.06901,4080.11,0.053753,0.038266,0.002856,0.027766426,0.000069416065,-0.093788680887796,-0.09155857733,0.093690188695,0.0667281740302979,0.08941848885475,0.09155857733,1.054095583935,15417.2626930641,17751.5783516598,-2334.31565859568,-0.131499048273497
"2022-12-30",-0.05884882971,-0.048775,3839.5,-0.058971,0.037401,0.003379,0.025931884,0.00006482971,-0.182609312884623,-0.09155857733,0.093690188695,0.0663549757239604,0.08941848885475,0.09155857733,0.94115117029,14509.9748262457,17751.5783516598,-3241.60352541415,-0.182609312884623
"2023-01-31",0.0637238797675,0.075629,4076.6,0.061753,0.0369085,0.003506,0.034448093,0.0000861202325,-0.0825125672580393,-0.09155857733,0.093690188695,0.0687767228684589,0.08941848885475,0.09155857733,1.0637238797675,15434.6067175028,17751.5783516598,-2316.97163415702,-0.130522007015809
"2023-02-28",-0.024325773945,-0.033449,3970.15,-0.026112,0.0371345,0.00345,0.024309578,0.000060773945,-0.0777510302188863,-0.09155857733,0.093690188695,0.0686295571643586,0.08941848885475,0.09155857733,0.975674226055,15059.1479635628,17751.5783516598,-2692.43038809697,-0.151672732123294
"2023-03-31",0.0373979598325,-0.002739,4109.31,0.035052,0.036938,0.003638,0.032416067,0.0000810401675,-0.0781599906390972,-0.09155857733,0.093690188695,0.0686038239556176,0.08941848885475,0.09155857733,1.0373979598325,15622.3293742158,17751.5783516598,-2129.24897744397,-0.119947023034427
"2023-04-28",0.01495948086,0.002116,4169.48,0.014642,0.034448,0.00364,0.022207656,0.00005551914,0.0255364846700639,-0.09155857733,0.093690188695,0.0635143727030775,0.086169056268625,0.09155857733,1.01495948086,15856.031311478,17751.5783516598,-1895.54704018178,-0.106781887369724
"2023-05-31",0.00520423798,-0.037839,4179.83,0.002482,0.035323,0.003662,0.040704808,0.00010176202,0.0305564718400257,-0.09155857733,0.093690188695,0.0635045182016985,0.086169056268625,0.09155857733,1.00520423798,15938.5498718413,17751.5783516598,-1813.02847981851,-0.10213336774355
"2023-06-30",0.06689915243,0.078668,4450.38,0.064728,0.0373965,0.004078,0.021139028,0.00005284757,0.197398463937632,-0.09155857733,0.093690188695,0.05955307070717,0.073568216139,0.09155857733,1.06689915243,17004.8253492308,17751.5783516598,-746.753002429046,-0.0420668510504151
"2023-07-31",0.03164801091,0.035298,4588.96,0.031139,0.0389775,0.004391,0.020795636,0.00005198909,0.129473187522976,-0.09155857733,0.0801575829975,0.0547674107799522,0.073568216139,0.09155857733,1.03164801091,17542.9942474059,17751.5783516598,-208.584104253947,-0.011750172301408
"2023-08-31",-0.01548024909,-0.030844,4507.66,-0.017716,0.0403345,0.004537,0.022499636,0.00005624909,0.158737129273664,-0.09155857733,0.0801575829975,0.053068193340788,0.073568216139,0.09155857733,0.98451975091,17271.4243266716,17751.5783516598,-480.154024988227,-0.0270485257973318
"2023-09-29",-0.0476136259725,-0.050317,4288.05,-0.048719,0.043396,0.004267,0.019050389,0.0000476259725,0.214789886789278,-0.05884882971,0.0801575829975,0.0462222802613393,0.052669467654375,0.05884882971,0.9523863740275,16449.0691887691,17751.5783516598,-1302.5091628907,-0.0733742733794099
"2023-10-31",-0.0211052786025,-0.040839,4193.8,-0.02198,0.047509,0.004715,0.026111441,0.0000652786025,0.100905484998889,-0.05884882971,0.06689915243,0.0428257952574936,0.052669467654375,0.05884882971,0.9788947213975,16101.9070007883,17751.5783516598,-1649.67135087148,-0.0929309674999816
"2023-11-30",0.090745319175,0.092772,4567.8,0.089179,0.0462855,0.004424,0.02347233,0.000058680825,0.139182748621275,-0.05884882971,0.090745319175,0.0474055206755588,0.052669467654375,0.05884882971,1.090745319175,17563.079690901,17751.5783516598,-188.498660758771,-0.010618698632009
"2023-12-29",0.0452422179775,0.070662,4769.83,0.044229,0.0410275,0.004266,0.022312809,0.0000557820225,0.265176031692874,-0.0476136259725,0.090745319175,0.0425510367229133,0.034805307357375,0.0476136259725,1.0452422179775,18357.672370633,18357.672370633,0,0
